Age,Fare,Pclass_2,Pclass_3,Sex_male,Embarked_Q,Embarked_S,Titles_Miss,Titles_Mr,Titles_Mrs,Family_Size_1,Family_Size_2,Family_Size_3,Family_Size_4,Family_Size_5,Family_Size_6,Family_Size_7,Family_Size_10
0.24366570023950587,0.019177122834302632,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.26887684356485564,0.014679623960531627,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.3445102735409051,0.018542765081513996,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.6848607084331274,0.05953203526170282,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015126992566498259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.20584898525148115,0.014110458666029575,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.6344384217824278,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.43274927517962936,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.39493256019160466,0.14891148113361488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.36972141686625487,0.16883675574220638,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.26887684356485564,0.10735285047192313,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.21845455691415605,0.015175789316712771,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.01676541031135762,0.02042143996477265,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.38232698852892977,0.4440992237022602,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.21845455691415605,0.044893010197349675,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.35711584520358,0.014151057562208049,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.07979326862473214,0.07746484096553544,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35711584520358,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.14282112693810664,0.021942337075458514,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.35711584520358,0.015126992566498259,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.05953203526170282,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.44535484684230425,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.42644648934829193,0.012565163180236457,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5209882768183537,0.050748620223090936,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.43274927517962936,0.03952536767375352,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.36972141686625487,0.04713766070721715,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.35711584520358,0.04098927018018883,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.28148241522753054,0.014736618564782174,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015411575213749286,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.06831545030031472,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.19324341358880626,0.11316786160148591,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.43274927517962936,0.13575255909676825,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0.21845455691415605,0.5121218935012878,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5461994201437035,0.05410739813385612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.26887684356485564,0.015411575213749286,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.25627127190218074,0.1434624456306609,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.004159838648682718,0.07746484096553544,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.40753813185427956,0.050748620223090936,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.26887684356485564,0.02052723131923771,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.6848607084331274,0.03122992013728673,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.5714105634690533,0.15458810467956932,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3760242026975923,0.015126992566498259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.483171561830329,0.21642978772242535,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.003151392915668726,0.29580589980036276,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.35711584520358,0.015281580671177828,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.43274927517962936,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5461994201437035,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015126992566498259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.6344384217824278,0.013768881414528002,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.29408798689020543,0.031425107138144774,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.20584898525148115,0.013907073811135496,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.7730997100718517,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.05855610025741262,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.30669355855288033,0.015468569817999833,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.25627127190218074,0.01646070534336126,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.45796041850497915,0.057970539254838485,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.5209882768183537,0.10149724044618187,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.29408798689020543,0.16231419173453318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.7730997100718517,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.25627127190218074,0.15085515328815924,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.35711584520358,0.03897240290032268,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.24366570023950587,0.030725752114070404,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.5840161351317282,0.07514699533034619,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.26887684356485564,0.015126992566498259,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.36972141686625487,0.015411575213749286,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.42014370351695446,0.025374310111545468,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.44535484684230425,0.2647385704347907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.20584898525148115,0.015468569817999833,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.35711584520358,0.04577135170121086,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.42014370351695446,0.06343577527886367,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.28148241522753054,0.026919605597338588,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.19324341358880626,0.03952536767375352,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.35711584520358,0.014736618564782174,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.3319047018782302,0.027049600139910042,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.004159838648682718,0.021730754366528396,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.3192991302155552,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.21845455691415605,0.015175789316712771,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.29408798689020543,0.4831284260198326,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.35711584520358,0.02705779799394608,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.06718769696205723,0.06104473451835265,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.01676541031135762,0.023983602730431916,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.25627127190218074,0.015468569817999833,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.16803227026345646,0.09154270340242172,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0.29408798689020543,0.15458810467956932,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015102594191391004,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.09239884028740704,0.07173122281533045,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.40753813185427956,0.10364429745562033,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.19324341358880626,0.015126992566498259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.09239884028740704,0.04113566043083236,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.21845455691415605,0.013175122557917838,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.26887684356485564,0.015126992566498259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.23106012857683098,0.051301584996521765,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.3192991302155552,0.028212719478023115,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.36972141686625487,0.031425107138144774,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.24366570023950587,0.01800600082915438,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.23106012857683098,0.05855610025741262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.28148241522753054,0.5133418122566507,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.5461994201437035,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.30669355855288033,0.013760683560491965,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.025374310111545468,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.26887684356485564,0.10735285047192313,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.3192991302155552,0.015468569817999833,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.43274927517962936,0.11027245763075773,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015411575213749286,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3319047018782302,0.050748620223090936,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.4957771334930039,0.05410739813385612,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5335938484810286,0.41250332793836464,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.28148241522753054,0.022446505098674838,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0.43274927517962936,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5588049918063784,0.028212719478023115,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.07979326862473214,0.05684821399990475,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5020799193243414,0.028302115124416098,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.43274927517962936,0.13575255909676825,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0.3319047018782302,0.04098927018018883,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.0020168914660279834,0.056604230248832196,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.36972141686625487,0.025374310111545468,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.5966217067944031,0.051822148727810165,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.43274927517962936,0.2608674266467732,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.4957771334930039,0.015411575213749286,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.3192991302155552,0.015330377421392339,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.3319047018782302,0.024349578357040744,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.4957771334930039,0.060507970265993034,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5651077776377158,0.055628295244541985,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.36972141686625487,0.04098927018018883,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.23106012857683098,0.07173122281533045,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.38232698852892977,0.016948672845506364,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.26887684356485564,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.04197655363670742,0.04298993693898376,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.35711584520358,0.015078195816283748,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.747888566746502,0.14687821814567664,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.018510168852370702,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.014736618564782174,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.01676541031135762,0.06104473451835265,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.6722551367704526,0.11594107850967697,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.04364049521284362,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.35711584520358,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.29408798689020543,0.015411575213749286,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.44535484684230425,0.05416439273810667,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0.004159838648682718,0.09154270340242172,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.35711584520358,0.05991421140938287,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.609227278457078,0.1497654242623688,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.5083827051556787,0.038061465167318204,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.049707687947515,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.25627127190218074,0.015216388212891242,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.609227278457078,0.17391981561855152,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.28148241522753054,0.015330377421392339,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.43274927517962936,0.15458810467956932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5335938484810286,0.41250332793836464,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.029757819776815374,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5966217067944031,0.050610427826483444,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.44535484684230425,0.015411575213749286,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.21845455691415605,0.015330377421392339,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.7100718517584772,0.020494635090094415,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.30669355855288033,0.1082149914547131,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8865498550359259,0.06764049365134761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.28148241522753054,0.22109807522194713,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.15542669860078154,0.014110458666029575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5461994201437035,0.031425107138144774,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.44535484684230425,0.05130978285055781,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.483171561830329,0.06104473451835265,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.38232698852892977,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.04197655363670742,0.04298993693898376,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.26887684356485564,0.017566830077223785,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.23106012857683098,0.028302115124416098,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.3192991302155552,0.050748620223090936,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.36972141686625487,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.4705659901676541,0.13913573538264068,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.025374310111545468,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.3192991302155552,0.015330377421392339,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.483171561830329,0.1554664461834305,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.35711584520358,0.015126992566498259,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.483171561830329,0.16231419173453318,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.30669355855288033,0.050748620223090936,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.04197655363670742,0.044893010197349675,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.35711584520358,0.029473237129564348,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.3445102735409051,0.026350245115835676,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.43274927517962936,0.03952536767375352,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.35711584520358,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.049707687947515,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.43274927517962936,0.09759350042902103,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015126992566498259,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.19324341358880626,0.07690367833806856,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.18063784192613136,0.028212719478023115,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.29408798689020543,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.017005667449756914,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.04364049521284362,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.36972141686625487,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.39493256019160466,0.016322512946753766,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.21845455691415605,0.044893010197349675,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.39493256019160466,0.030253985132996517,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.3192991302155552,0.05855610025741262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.014110458666029575,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.25627127190218074,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.16803227026345646,0.23422440102965048,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.07979326862473214,0.05123658772523604,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.44535484684230425,0.050748620223090936,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.38232698852892977,0.05123658772523604,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.35711584520358,0.015175789316712771,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.5840161351317282,0.017566830077223785,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.19324341358880626,0.015126992566498259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.483171561830329,0.1554664461834305,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.3192991302155552,0.016908073949327893,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.35711584520358,0.060507970265993034,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.3445102735409051,0.030937139635999665,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.13021555527543174,0.23422440102965048,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.35711584520358,0.05953203526170282,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.5966217067944031,0.12687155055772734,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.36972141686625487,0.024349578357040744,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.5461994201437035,0.050748620223090936,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.0,0.028302115124416098,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.36972141686625487,0.16883675574220638,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.26887684356485564,0.019201521209409888,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.43274927517962936,0.10149724044618187,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.04364049521284362,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.23106012857683098,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.5966217067944031,0.1497654242623688,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.3192991302155552,0.036670757786204655,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3445102735409051,0.16038672010106003,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.23106012857683098,0.025374310111545468,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.38232698852892977,0.4328841690069588,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.36972141686625487,0.025374310111545468,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.4957771334930039,0.2995388511917728,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.04197655363670742,0.15977676072337862,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.287785201058868,0.014110458666029575,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6974662800958024,0.05991421140938287,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5461994201437035,0.015468569817999833,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.39493256019160466,0.015468569817999833,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.28148241522753054,0.014736618564782174,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.8109164250598765,0.015126992566498259,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.8865498550359259,0.09662576327876685,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.39493256019160466,0.050748620223090936,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.04197655363670742,0.021730754366528396,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.35711584520358,0.05855610025741262,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.29408798689020543,0.025374310111545468,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.609227278457078,0.11111839809247648,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.19324341358880626,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.43274927517962936,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015126992566498259,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.028212719478023115,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5966217067944031,0.10149724044618187,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0.4957771334930039,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.8235219967225513,0.020494635090094415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.014110458666029575,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.19324341358880626,0.06709553154495196,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0.01676541031135762,0.29580589980036276,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.44535484684230425,0.2647385704347907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.04197655363670742,0.021730754366528396,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.05458212529938233,0.06126431989431795,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.30669355855288033,0.013760683560491965,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.6974662800958024,0.051822148727810165,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.19324341358880626,0.11316786160148591,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.7730997100718517,0.15614960068643363,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.36972141686625487,0.014151057562208049,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.04231498029001666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.39493256019160466,0.14891148113361488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.35711584520358,0.030253985132996517,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.21845455691415605,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.35711584520358,0.015411575213749286,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.02937098197403252,0.04113566043083236,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.23106012857683098,0.015923941091001644,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.19324341358880626,0.015712553569072387,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0.06718769696205723,0.06441171028315387,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.5335938484810286,0.41250332793836464,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.3192991302155552,0.031425107138144774,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.35711584520358,0.04713766070721715,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0.35711584520358,0.015126992566498259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.3319047018782302,0.021730754366528396,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.04197655363670742,0.15977676072337862,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.43274927517962936,0.17391981561855152,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.29408798689020543,0.03758969818624431,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.36972141686625487,0.04684488020593009,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.29408798689020543,0.050748620223090936,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.05458212529938233,0.05416439273810667,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.28148241522753054,0.015468569817999833,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.23106012857683098,0.01537917417160685,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
